CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
400,France,Male,30 - 39,1,96473,1,no,no,5962,no
800,Spain,Male,30 - 39,5,0,2,yes,no,21928,no
500,Germany,Male,40 - 49,9,108437,1,no,no,127022,yes
600,France,Male,30 - 39,5,153195,1,yes,yes,162763,no
700,France,Male,40 - 49,8,96877,1,yes,yes,113950,no
600,France,Male,40 - 49,6,0,2,no,yes,104930,no
500,France,Female,30 - 39,10,0,1,no,no,52337,yes
700,France,Female,40 - 49,6,95452,1,no,yes,179964,no
500,Spain,Male,40 - 49,3,63873,1,yes,no,83753,no
600,France,Female,18 - 29,0,148298,2,no,no,182913,no
500,Spain,Female,30 - 39,7,0,2,yes,no,166720,no
600,Germany,Female,30 - 39,7,143258,2,yes,no,192721,no
600,Germany,Male,30 - 39,9,121342,1,yes,yes,180241,no
600,Germany,Female,18 - 29,6,99152,2,yes,no,48475,no
600,France,Female,40 - 49,4,0,2,yes,no,126551,no
700,Spain,Male,30 - 39,7,68423,1,yes,yes,64872,no
500,Spain,Female,30 - 39,8,0,1,yes,no,98031,yes
600,Germany,Female,18 - 29,7,79656,1,yes,no,93524,no
800,France,Male,30 - 39,2,0,2,yes,yes,56991,no
600,France,Female,50 - 59,10,110240,1,no,no,183980,yes
500,France,Female,30 - 39,9,125321,2,yes,yes,130234,no
600,France,Male,18 - 29,3,0,1,yes,no,32454,no
700,France,Female,30 - 39,2,84378,1,yes,yes,75396,no
500,France,Male,40 - 49,7,0,2,no,no,167756,no
500,Germany,Male,30 - 39,10,136281,2,yes,yes,24799,no
600,France,Male,50 - 59,5,119380,1,yes,yes,60429,no
600,Germany,Male,60 - 69,4,108716,2,yes,yes,74241,no
600,France,Female,18 - 29,4,0,2,no,yes,78310,no
600,Spain,Male,18 - 29,0,0,2,yes,no,119419,no
700,France,Female,30 - 39,6,106596,1,no,no,91305,no
600,France,Female,30 - 39,10,99546,3,no,yes,25136,yes
700,France,Female,30 - 39,5,0,1,yes,no,193880,yes
700,France,Female,40 - 49,2,0,1,yes,no,47856,no
700,Spain,Male,18 - 29,7,112615,1,yes,yes,4491,no
500,Spain,Female,18 - 29,10,0,1,yes,yes,101311,no
600,France,Female,18 - 29,9,0,2,no,yes,38830,no
500,France,Female,30 - 39,5,0,2,yes,no,26817,no
700,France,Male,18 - 29,3,75381,1,yes,yes,199727,no
700,Spain,Female,18 - 29,5,0,2,yes,yes,67445,no
500,Spain,Male,30 - 39,5,0,2,yes,no,161002,no
700,Spain,Male,30 - 39,1,0,2,yes,no,20778,no
500,Germany,Female,40 - 49,1,123086,1,yes,yes,41042,yes
700,France,Female,18 - 29,3,0,2,yes,no,67484,no
500,Spain,Male,30 - 39,4,0,1,yes,no,121763,no
500,Spain,Male,40 - 49,9,109472,1,yes,no,157358,yes
600,Spain,Male,50 - 59,4,155766,1,yes,yes,110275,no
800,Germany,Male,30 - 39,7,101985,2,no,no,43801,no
400,France,Female,30 - 39,2,96019,1,no,no,9085,no
700,France,Male,30 - 39,7,0,2,no,yes,143086,no
700,Spain,Female,30 - 39,9,0,2,no,yes,100556,no
600,France,Female,30 - 39,2,147900,1,yes,no,140000,no
700,France,Male,50 - 59,4,100755,1,yes,yes,186775,no
600,Spain,Female,30 - 39,7,0,1,yes,no,133570,yes
700,France,Female,30 - 39,0,83036,1,no,yes,154990,yes
600,Spain,Male,18 - 29,6,125427,2,no,no,27654,no
600,France,Female,40 - 49,3,98202,1,no,no,137763,no
700,Spain,Male,40 - 49,1,72509,1,yes,no,25723,no
800,Germany,Male,40 - 49,3,140393,2,no,yes,186285,no
600,Spain,Female,50 - 59,5,142644,2,yes,yes,142208,yes
600,France,Female,40 - 49,9,23503,1,no,yes,169862,yes
400,Spain,Male,30 - 39,8,145729,1,yes,no,41365,no
700,Germany,Female,40 - 49,2,122295,2,yes,yes,30812,no
600,France,Male,30 - 39,4,0,2,yes,no,155023,no
600,Spain,Female,30 - 39,5,119799,2,yes,no,159416,no
600,Spain,Male,30 - 39,8,163708,2,no,no,76259,no
600,France,Male,30 - 39,1,61687,2,yes,no,105965,no
600,France,Female,18 - 29,4,79144,1,no,yes,50743,no
700,Spain,Male,30 - 39,5,0,2,yes,yes,147720,no
600,Germany,Female,18 - 29,7,104848,1,yes,yes,167387,no
500,Spain,Male,18 - 29,5,0,2,no,yes,95159,no
600,Spain,Male,40 - 49,4,0,1,yes,yes,4654,no
700,France,Male,40 - 49,8,0,1,yes,no,130376,no
700,France,Female,18 - 29,1,146652,1,yes,yes,173486,no
600,France,Male,30 - 39,6,0,2,yes,no,93881,no
600,France,Male,40 - 49,0,0,2,yes,yes,36376,no
500,Germany,Female,30 - 39,1,130622,2,yes,yes,128499,no
500,Germany,Male,60 - 69,2,187013,2,no,yes,105898,no
500,Spain,Male,40 - 49,9,0,2,yes,yes,11959,no
700,France,Female,30 - 39,6,0,1,no,no,98810,no
500,Spain,Male,40 - 49,0,0,2,yes,no,65906,no
700,France,Male,40 - 49,6,98862,1,yes,no,151516,no
700,Spain,Female,40 - 49,4,0,2,yes,no,37214,no
400,Germany,Male,50 - 59,1,98443,2,no,no,92033,no
500,Spain,Male,40 - 49,4,0,2,no,no,195692,no
600,France,Female,40 - 49,0,0,1,yes,yes,6342,yes
400,Germany,Female,18 - 29,9,123575,1,no,yes,95148,no
700,France,Male,18 - 29,6,0,2,yes,yes,21215,no
700,France,Male,30 - 39,4,105239,1,yes,yes,19700,no
600,Germany,Male,50 - 59,9,110993,1,yes,no,134396,yes
700,Spain,Male,40 - 49,3,0,2,yes,yes,135077,no
700,Spain,Male,30 - 39,7,157691,2,yes,no,133600,yes
500,Germany,Male,40 - 49,5,105245,1,no,no,99922,yes
700,Spain,Male,30 - 39,8,0,2,yes,yes,41399,no
700,France,Male,30 - 39,7,117687,1,yes,yes,159344,no
700,France,Male,18 - 29,2,0,2,yes,no,18364,no
600,Germany,Female,30 - 39,7,123067,1,yes,yes,98162,yes
500,France,Male,40 - 49,0,0,1,no,no,84663,no
500,France,Female,30 - 39,6,0,2,no,no,36536,no
600,France,Female,40 - 49,4,101457,1,yes,yes,79101,no
500,Spain,Male,50 - 59,2,100549,2,yes,yes,16644,no
600,Spain,Male,30 - 39,4,174588,2,no,yes,158420,no
600,Spain,Male,50 - 59,8,121161,1,yes,no,48988,no
600,France,Male,40 - 49,9,0,2,yes,yes,96862,no
400,Germany,Female,30 - 39,5,90063,2,yes,yes,96366,no
800,France,Female,40 - 49,5,0,2,yes,yes,146123,no
500,France,Male,40 - 49,3,134936,2,no,no,135178,no
600,France,Female,18 - 29,3,110495,1,yes,no,158615,no
600,Germany,Female,30 - 39,2,133200,1,no,no,71433,no
500,France,Female,40 - 49,4,82596,1,no,yes,55672,no
600,Germany,Male,30 - 39,9,103837,1,yes,yes,150218,no
600,Spain,Female,40 - 49,2,0,1,no,no,162734,yes
500,France,Male,50 - 59,8,93590,1,no,yes,21228,yes
700,Germany,Male,40 - 49,8,104149,1,yes,no,62027,no
500,Germany,Male,30 - 39,1,114141,1,yes,yes,60988,yes
500,Germany,Female,30 - 39,9,117153,1,yes,yes,108675,no
400,Germany,Male,40 - 49,7,156353,1,yes,no,72643,yes
500,Spain,Male,30 - 39,3,175534,2,yes,yes,9241,no
500,France,Female,18 - 29,9,135637,1,yes,no,153080,yes
600,France,Female,30 - 39,7,0,2,yes,no,72196,no
700,France,Male,18 - 29,2,0,2,yes,yes,199527,no
500,France,Male,18 - 29,7,0,2,no,yes,156598,no
800,Germany,Female,30 - 39,2,83415,1,no,yes,74917,no
600,Germany,Male,40 - 49,3,141859,2,yes,yes,111249,no
700,Germany,Male,30 - 39,7,132767,2,yes,yes,59115,no
500,France,Female,30 - 39,10,110635,1,yes,no,148218,no
600,Spain,Male,30 - 39,8,177657,1,yes,yes,77142,no
600,Germany,Male,40 - 49,4,157777,1,yes,no,67484,no
500,Germany,Male,40 - 49,9,107915,2,yes,yes,63452,yes
500,Germany,Female,50 - 59,5,86568,1,no,yes,103660,no
500,Germany,Male,50 - 59,9,137755,1,yes,no,163191,yes
700,France,Male,30 - 39,2,137262,2,yes,no,62905,no
800,Spain,Male,30 - 39,6,0,1,yes,yes,44323,yes
600,Spain,Female,30 - 39,6,0,2,yes,yes,97938,no
600,France,Male,18 - 29,10,0,2,no,yes,126565,no
700,Germany,Male,50 - 59,9,116309,1,yes,no,185360,yes
600,France,Female,30 - 39,0,131244,2,yes,no,183229,no
700,Germany,Male,18 - 29,3,125155,2,yes,yes,106024,no
700,Germany,Male,30 - 39,5,140691,2,yes,no,167810,no
500,France,Male,40 - 49,3,58820,2,yes,yes,138536,no
500,Germany,Female,18 - 29,3,105099,1,yes,yes,184520,yes
500,France,Male,30 - 39,9,0,2,no,yes,20492,no
600,France,Male,18 - 29,9,168372,1,yes,no,134676,no
400,Germany,Male,30 - 39,1,94682,2,yes,no,138478,no
500,Spain,Male,30 - 39,2,0,2,no,yes,125557,no
600,France,Female,40 - 49,5,0,2,yes,no,82969,yes
400,France,Male,40 - 49,7,0,2,no,yes,158071,no
600,France,Male,70 - 79,0,146329,1,no,yes,43615,no
800,Spain,Male,30 - 39,2,0,2,yes,no,119969,no
600,France,Female,40 - 49,5,167962,1,no,no,140201,no
400,France,Male,30 - 39,1,0,2,yes,yes,80792,no
700,France,Male,40 - 49,7,0,1,yes,yes,141359,no
600,France,Male,40 - 49,8,0,2,yes,no,23344,no
600,France,Male,40 - 49,3,116967,1,yes,no,5075,yes
400,Spain,Female,30 - 39,6,0,2,yes,yes,95500,no
700,Spain,Male,30 - 39,7,0,1,no,yes,79082,no
500,Germany,Female,30 - 39,7,93244,1,no,yes,199805,no
500,France,Female,18 - 29,5,0,2,no,yes,52709,no
700,France,Female,30 - 39,2,0,2,yes,no,56583,no
800,France,Male,30 - 39,1,0,2,no,yes,3385,no
500,Germany,Male,40 - 49,4,80442,2,no,yes,12537,no
600,Germany,Female,30 - 39,2,150561,2,no,no,64722,no
600,France,Male,60 - 69,9,0,3,yes,yes,75246,yes
600,France,Female,30 - 39,9,125474,1,yes,no,198929,no
600,Germany,Female,30 - 39,4,127076,2,yes,no,69011,no
600,Spain,Female,18 - 29,8,0,2,yes,yes,52404,no
400,Spain,Male,30 - 39,8,128650,2,yes,yes,163641,no
700,Spain,Female,30 - 39,6,145580,1,yes,yes,154598,no
600,France,Female,50 - 59,3,0,1,yes,no,173989,yes
400,France,Male,40 - 49,9,144900,1,yes,no,61315,yes
600,France,Female,30 - 39,4,0,2,yes,no,143393,no
400,France,Female,30 - 39,8,97588,1,no,no,124210,no
500,France,Male,18 - 29,1,0,2,yes,yes,151460,no
700,France,Female,30 - 39,1,0,2,yes,no,20734,no
700,Germany,Female,18 - 29,10,122200,2,yes,no,43705,no
600,Spain,Female,40 - 49,3,151709,1,yes,no,180736,no
500,Spain,Female,18 - 29,7,0,2,yes,no,104170,no
700,Spain,Female,30 - 39,3,122134,2,no,yes,27867,no
600,Germany,Male,30 - 39,2,137260,2,yes,no,55387,no
600,France,Female,30 - 39,9,88594,1,yes,no,196332,no
600,Spain,Male,30 - 39,6,0,2,yes,yes,116046,no
600,Germany,Male,40 - 49,8,127205,4,yes,no,93874,yes
700,Spain,Female,30 - 39,10,96997,2,no,no,76614,no
500,France,Female,60 - 69,2,0,1,yes,yes,6076,no
500,France,Male,30 - 39,5,142200,2,yes,yes,122221,no
700,Germany,Female,30 - 39,3,160761,1,yes,yes,24156,no
700,France,Male,18 - 29,4,0,2,yes,no,135394,no
700,Spain,Male,30 - 39,8,0,2,no,no,91340,no
500,France,Male,18 - 29,3,0,2,yes,no,146090,no
600,France,Male,30 - 39,0,116234,1,yes,no,172096,no
700,Germany,Female,18 - 29,5,155143,1,no,yes,135034,yes
600,France,Female,18 - 29,1,0,2,yes,no,84008,no
500,France,Male,30 - 39,8,0,2,no,no,91763,no
700,France,Male,30 - 39,5,84009,1,yes,yes,137001,no
400,Germany,Female,18 - 29,7,139246,2,yes,no,106799,no
700,Germany,Male,50 - 59,7,170113,2,no,yes,10494,no
600,Spain,Female,40 - 49,8,0,3,yes,yes,79866,yes
700,France,Male,60 - 69,2,145578,1,no,yes,186172,no
600,Spain,Male,70 - 79,7,126273,1,no,yes,91673,no
500,France,Female,18 - 29,10,162482,1,yes,yes,18458,no
500,France,Male,18 - 29,9,0,1,yes,no,8342,no
700,France,Female,30 - 39,2,87814,1,yes,no,138578,no
600,Spain,Male,60 - 69,3,113858,1,yes,yes,38129,no
500,Germany,Male,40 - 49,5,87612,4,yes,yes,107155,yes
700,France,Female,70 - 79,1,0,1,yes,yes,29792,no
600,Germany,Male,18 - 29,1,106648,1,no,yes,7063,no
500,Spain,Male,30 - 39,4,0,2,yes,yes,21645,no
600,Germany,Female,30 - 39,8,103653,2,yes,yes,137079,no
700,Germany,Male,30 - 39,3,116880,1,no,no,172718,yes
800,Germany,Female,40 - 49,4,97990,2,no,no,106691,no
500,Germany,Female,30 - 39,4,150635,1,yes,yes,72274,no
500,Spain,Male,30 - 39,4,0,2,yes,yes,32246,no
500,France,Male,30 - 39,10,129674,2,yes,no,80552,no
700,France,Female,30 - 39,9,0,2,yes,no,16733,no
600,France,Male,50 - 59,3,83568,1,no,no,1235,no
700,Spain,Male,40 - 49,4,178144,2,no,no,50168,yes
600,Germany,Male,30 - 39,6,147137,1,yes,yes,33687,no
600,France,Male,30 - 39,5,0,1,no,yes,178705,yes
700,France,Male,30 - 39,3,114370,1,no,yes,66810,no
800,Germany,Female,40 - 49,5,108289,2,yes,yes,45859,yes
700,Germany,Male,30 - 39,3,149887,2,yes,no,63846,no
500,Spain,Female,40 - 49,4,170172,1,no,yes,100236,no
500,France,Male,18 - 29,3,0,2,yes,yes,19645,no
500,France,Male,40 - 49,7,0,2,yes,no,178393,no
600,Germany,Female,18 - 29,2,64808,2,no,no,78591,no
600,France,Female,50 - 59,0,62732,1,no,yes,124954,no
500,France,Female,40 - 49,7,0,2,yes,yes,3756,no
600,France,Male,18 - 29,5,95167,1,yes,yes,152723,no
500,Germany,Female,50 - 59,2,152508,1,yes,no,187597,yes
500,Germany,Male,30 - 39,0,134644,1,yes,yes,70381,no
400,Spain,Female,30 - 39,8,0,2,no,no,156792,no
800,Germany,Female,30 - 39,3,51293,1,no,no,35534,no
600,France,Male,40 - 49,5,0,3,no,no,151256,no
600,Spain,Male,40 - 49,8,116622,1,no,yes,51011,no
500,Spain,Female,40 - 49,2,0,2,yes,no,111190,no
400,France,Male,30 - 39,1,198113,1,yes,no,69664,no
400,France,Female,18 - 29,4,85646,1,no,no,63233,yes
800,Spain,Male,50 - 59,7,0,1,no,yes,40855,no
600,France,Male,30 - 39,9,141234,1,yes,no,95673,no
700,France,Male,30 - 39,10,0,2,yes,yes,80234,no
600,France,Female,40 - 49,9,77641,1,no,no,189051,yes
500,Spain,Male,30 - 39,3,0,2,yes,no,145490,no
500,Germany,Female,40 - 49,7,117304,1,no,no,196278,no
700,Spain,Female,60 - 69,2,0,2,yes,yes,162889,no
500,Germany,Male,30 - 39,6,92340,2,yes,yes,174667,no
400,Germany,Male,30 - 39,9,146780,2,yes,yes,3476,no
500,Spain,Male,40 - 49,6,144974,1,yes,yes,19344,no
400,France,Male,40 - 49,1,0,1,yes,no,95270,no
600,France,Male,30 - 39,2,0,2,yes,yes,107759,no
700,Spain,Male,40 - 49,10,0,2,yes,no,118368,no
600,Spain,Male,30 - 39,1,115137,1,yes,no,52484,no
800,France,Male,30 - 39,10,101952,2,yes,no,178153,no
500,France,Female,40 - 49,0,164649,3,yes,no,49915,yes
500,France,Male,30 - 39,2,0,2,yes,yes,33747,no
600,France,Male,30 - 39,0,91956,1,yes,yes,59961,no
700,France,Male,30 - 39,8,0,2,yes,yes,18613,no
500,Germany,Male,30 - 39,9,123938,2,yes,no,198894,no
700,Germany,Male,40 - 49,6,123571,3,no,yes,57014,yes
500,France,Female,30 - 39,3,120777,1,yes,yes,131729,no
600,Germany,Male,40 - 49,5,90248,1,yes,yes,79169,no
700,France,Male,30 - 39,7,0,1,yes,no,106472,no
500,France,Male,70 - 79,4,0,2,no,yes,17013,no
600,Germany,Male,40 - 49,1,106396,1,yes,yes,150661,yes
700,Germany,Female,40 - 49,1,104887,1,no,no,86622,yes
800,France,Male,30 - 39,2,72079,1,yes,yes,115767,no
500,France,Male,30 - 39,6,0,2,yes,no,141998,no
600,Spain,Male,30 - 39,2,0,2,yes,yes,182787,no
500,France,Male,30 - 39,3,99844,1,no,no,187915,no
600,France,Female,18 - 29,1,0,2,yes,yes,133267,no
400,France,Male,18 - 29,3,156815,1,yes,yes,137476,no
600,France,Male,40 - 49,6,146034,1,yes,yes,77146,no
500,France,Male,18 - 29,1,152283,1,yes,no,183271,no
700,Germany,Female,30 - 39,1,118897,2,yes,yes,26362,no
600,Germany,Male,50 - 59,8,96781,1,yes,yes,153373,no
600,Germany,Male,30 - 39,1,102772,2,yes,no,70705,no
600,Spain,Female,18 - 29,4,0,2,yes,no,119759,no
500,Spain,Male,30 - 39,8,0,2,no,no,42392,no
600,France,Male,40 - 49,4,150578,1,no,yes,34670,yes
600,France,Female,40 - 49,1,0,2,no,no,82106,no
500,France,Male,40 - 49,3,0,2,yes,no,171774,no
700,France,Female,40 - 49,0,0,2,no,no,149772,no
600,France,Male,40 - 49,10,163548,1,yes,no,38866,no
600,France,Female,30 - 39,8,148580,1,yes,no,35179,no
500,Germany,Male,30 - 39,3,96709,2,no,no,41788,no
300,Germany,Female,30 - 39,5,106011,1,yes,yes,17376,yes
500,Germany,Male,30 - 39,1,135650,1,yes,no,199428,no
500,Germany,Male,50 - 59,4,111362,3,yes,no,16922,yes
600,France,Male,30 - 39,1,39344,1,yes,yes,178291,yes
700,Germany,Male,30 - 39,9,130809,1,yes,no,152290,no
700,France,Female,18 - 29,2,133009,1,yes,no,126809,no
500,Germany,Female,18 - 29,9,135337,2,yes,yes,40385,no
600,France,Female,30 - 39,10,112536,2,yes,yes,34350,no
700,Spain,Female,30 - 39,8,122570,1,no,no,199005,no
500,France,Male,40 - 49,1,63562,2,no,yes,52629,yes
400,France,Male,30 - 39,3,0,2,yes,yes,180012,no
600,Germany,Male,40 - 49,9,100368,2,no,no,35342,no
800,France,Male,30 - 39,6,0,2,yes,no,109291,no
500,Spain,Female,30 - 39,7,136082,1,yes,no,62746,no
700,Germany,Male,40 - 49,9,114169,1,no,no,173273,yes
600,France,Female,40 - 49,5,47884,1,yes,yes,54340,no
600,Spain,Female,30 - 39,1,0,2,yes,yes,19302,no
600,Spain,Male,18 - 29,9,0,1,no,no,10883,no
700,France,Male,40 - 49,6,202904,1,yes,yes,17298,yes
500,France,Female,40 - 49,1,0,1,yes,yes,115779,yes
700,Spain,Male,40 - 49,2,161807,2,no,yes,93228,yes
500,Germany,Male,50 - 59,3,110791,1,yes,no,148704,yes
600,Spain,Female,30 - 39,9,0,2,yes,yes,150475,no
500,Germany,Female,50 - 59,6,108755,1,yes,no,40914,yes
600,Spain,Female,30 - 39,3,0,2,yes,no,38587,no
600,France,Female,70 - 79,3,0,2,yes,yes,171260,no
700,Spain,Female,50 - 59,9,117294,4,yes,no,94187,yes
400,Germany,Male,18 - 29,4,102251,1,yes,yes,145900,no
800,France,Male,30 - 39,4,0,2,no,no,152298,no
500,France,Male,18 - 29,5,0,2,yes,yes,99828,no
700,France,Male,30 - 39,2,132057,2,yes,no,34743,no
500,France,Male,30 - 39,8,0,1,yes,no,121189,yes
800,Germany,Female,30 - 39,7,114285,1,no,yes,129660,no
600,France,Female,40 - 49,9,0,2,yes,no,145477,no
600,Spain,Male,30 - 39,2,76087,1,no,yes,151822,no
600,France,Male,40 - 49,8,160272,1,yes,no,49656,no
600,Spain,Male,60 - 69,4,114552,1,yes,no,73856,yes
500,France,Female,18 - 29,8,102000,1,yes,yes,116757,no
500,Spain,Male,18 - 29,7,0,2,no,no,16319,no
400,France,Female,30 - 39,1,137853,1,no,yes,90273,no
500,France,Male,18 - 29,9,0,2,yes,no,161344,no
600,Germany,Male,40 - 49,7,162318,1,yes,no,121061,no
500,Spain,Female,50 - 59,1,140292,3,no,no,69531,yes
600,France,Male,30 - 39,0,0,2,no,yes,3756,no
800,France,Female,30 - 39,1,0,1,no,no,114448,no
700,France,Female,50 - 59,2,0,1,no,yes,144045,yes
500,France,Male,18 - 29,7,126431,1,yes,no,58781,no
600,France,Female,40 - 49,3,123475,1,yes,yes,179227,no
700,Germany,Female,40 - 49,6,97652,1,yes,no,127332,no
500,Spain,Male,40 - 49,4,0,2,no,yes,86642,no
700,Germany,Female,40 - 49,4,137455,1,yes,no,184178,yes
600,France,Female,30 - 39,2,0,2,no,yes,9551,no
700,Germany,Female,30 - 39,7,99046,2,yes,yes,56053,no
700,France,Male,30 - 39,9,0,2,yes,yes,1118,no
500,Germany,Male,18 - 29,4,105907,2,yes,yes,195732,no
500,Germany,Male,50 - 59,5,97720,2,yes,no,175070,yes
700,France,Male,18 - 29,9,0,2,no,yes,112331,no
600,Spain,Male,40 - 49,4,97392,2,yes,no,43956,no
700,France,Male,18 - 29,8,0,2,yes,yes,115994,no
600,Germany,Female,18 - 29,9,152812,1,yes,no,166682,no
500,France,Male,18 - 29,3,139301,1,yes,no,99843,no
800,France,Female,40 - 49,10,76319,1,yes,yes,141175,yes
500,Spain,Male,60 - 69,9,125919,1,yes,no,175910,yes
700,France,Male,30 - 39,6,124348,2,no,yes,176984,no
400,France,Male,18 - 29,7,117199,1,yes,yes,43480,no
700,Germany,Female,50 - 59,9,148384,1,no,no,155047,yes
600,Germany,Female,18 - 29,3,113905,1,yes,yes,176137,no
600,Spain,Male,30 - 39,5,133476,1,no,yes,154843,no
500,France,Male,40 - 49,0,117879,1,yes,yes,8214,no
700,France,Male,50 - 59,2,0,2,no,yes,147075,no
500,France,Male,30 - 39,8,122359,1,no,no,116495,no
700,Spain,Female,18 - 29,0,0,2,yes,yes,31165,yes
700,Germany,Male,50 - 59,5,108585,1,yes,yes,192127,yes
500,France,Male,30 - 39,8,145875,1,yes,no,137491,no
600,Spain,Female,30 - 39,3,121542,2,yes,yes,186841,no
700,Spain,Female,40 - 49,7,109508,1,no,no,86776,no
700,Germany,Male,30 - 39,2,146407,1,yes,yes,72073,no
700,France,Female,30 - 39,6,0,1,no,no,10662,no
600,Germany,Male,30 - 39,8,112330,1,yes,yes,91001,no
600,France,Female,30 - 39,4,90413,1,yes,yes,20555,no
600,France,Male,30 - 39,8,105302,1,yes,yes,123164,no
600,Spain,Female,30 - 39,6,0,2,yes,yes,143463,no
500,France,Female,30 - 39,1,0,2,no,no,92131,no
500,Germany,Female,30 - 39,4,121520,1,no,no,77178,no
700,Spain,Female,40 - 49,1,103960,1,yes,yes,193650,no
500,Germany,Male,30 - 39,8,102945,1,no,no,52861,no
600,France,Female,18 - 29,8,92760,1,yes,no,35896,no
700,Spain,Male,30 - 39,8,0,2,yes,yes,149418,no
800,Germany,Female,40 - 49,1,134590,1,yes,yes,46253,no
500,France,Female,30 - 39,10,104255,1,yes,no,86609,no
600,Spain,Female,50 - 59,6,0,1,no,no,91943,yes
800,France,Male,40 - 49,3,0,2,yes,no,128892,no
700,France,Female,30 - 39,4,0,2,yes,no,44830,no
500,Germany,Male,50 - 59,1,121399,1,no,yes,84508,yes
600,Germany,Male,30 - 39,8,147127,2,yes,yes,84760,no
600,Spain,Male,30 - 39,8,125927,2,yes,no,147661,no
500,France,Female,18 - 29,7,0,2,no,yes,82393,no
600,Germany,Male,40 - 49,1,111599,1,no,yes,135995,no
500,France,Female,18 - 29,3,0,2,no,no,159800,no
700,France,Male,30 - 39,9,0,2,yes,no,14379,no
500,France,Male,30 - 39,8,114212,1,yes,yes,74322,no
600,Spain,Female,40 - 49,5,0,3,yes,yes,189016,yes
600,Spain,Male,40 - 49,4,115251,1,no,no,136435,no
600,France,Male,40 - 49,9,0,2,yes,yes,78488,no
400,France,Female,60 - 69,3,107571,1,no,yes,113695,no
600,France,Female,30 - 39,2,0,2,yes,no,54628,no
600,Germany,Female,40 - 49,9,152367,3,yes,no,150835,yes
400,Germany,Male,30 - 39,1,130969,2,yes,yes,158891,no
400,Germany,Female,18 - 29,0,97738,2,yes,yes,160523,no
600,Spain,Male,30 - 39,8,0,2,yes,yes,180595,no
600,Spain,Female,40 - 49,4,113794,1,yes,no,16618,no
500,Spain,Male,18 - 29,6,128396,2,yes,no,79919,no
700,Spain,Female,40 - 49,5,118207,2,no,no,186489,yes
600,Germany,Male,70 - 79,9,124730,1,yes,yes,51999,no
500,France,Female,40 - 49,9,0,1,yes,no,121299,no
600,Spain,Male,50 - 59,0,136298,1,yes,no,144593,yes
600,France,Female,30 - 39,2,0,2,no,no,178752,no
700,France,Male,30 - 39,2,0,3,yes,yes,94148,no
600,France,Male,30 - 39,5,0,2,yes,yes,77414,no
600,France,Female,40 - 49,2,125724,2,yes,no,63236,no
500,France,Male,60 - 69,2,0,2,no,yes,108645,no
500,France,Male,30 - 39,1,0,2,yes,yes,95153,no
500,Spain,Female,60 - 69,5,0,1,yes,no,136079,yes
700,France,Male,40 - 49,5,95872,1,yes,no,98273,yes
600,France,Male,30 - 39,9,0,1,yes,no,113505,yes
500,France,Male,30 - 39,2,0,1,no,yes,52525,yes
600,France,Male,30 - 39,7,74260,1,yes,no,194617,no
600,Germany,Male,30 - 39,1,123407,1,yes,no,152541,yes
700,Spain,Male,30 - 39,3,123783,2,yes,yes,142903,no
700,France,Male,18 - 29,5,0,2,yes,no,182257,no
500,France,Male,30 - 39,6,153880,1,no,no,135431,no
500,France,Female,30 - 39,7,0,2,yes,yes,175697,no
600,Germany,Female,30 - 39,1,106301,2,no,yes,59061,no
600,Spain,Female,40 - 49,7,0,2,no,yes,131283,yes
500,France,Female,40 - 49,9,0,2,yes,no,152499,no
700,Germany,Male,40 - 49,3,138076,1,yes,no,15523,yes
600,France,Female,30 - 39,9,135422,1,no,yes,186418,no
500,Spain,Female,30 - 39,7,0,2,yes,no,32262,no
700,France,Female,30 - 39,5,126875,1,yes,no,128052,no
600,Spain,Female,18 - 29,3,96381,2,yes,no,181419,no
500,Germany,Female,40 - 49,4,119703,2,yes,yes,109783,no
400,Germany,Male,40 - 49,2,152102,2,yes,no,181879,no
700,Germany,Female,30 - 39,0,127675,2,yes,no,74260,no
600,Germany,Female,40 - 49,2,133776,2,no,yes,49865,no
500,Spain,Female,30 - 39,9,72788,1,yes,yes,103608,no
500,Spain,Male,18 - 29,9,76226,1,yes,no,167564,no
600,Germany,Male,40 - 49,9,163630,1,no,yes,41816,yes
600,Spain,Female,30 - 39,5,0,2,no,no,179066,no
500,France,Female,40 - 49,10,0,2,no,no,109184,no
700,France,Male,30 - 39,3,155423,1,yes,yes,199841,no
800,Germany,Male,50 - 59,0,98710,1,yes,yes,83617,yes
600,Spain,Female,40 - 49,2,0,1,yes,no,84863,yes
500,Spain,Male,40 - 49,7,126683,1,no,yes,114775,no
600,France,Male,30 - 39,4,140700,1,yes,no,103557,no
800,Germany,Male,30 - 39,8,168078,1,yes,no,85028,yes
700,Spain,Male,40 - 49,4,107726,2,yes,no,153064,no
600,France,Female,30 - 39,9,0,2,yes,yes,38784,no
